ac,ah,hri,LDSI_i0_depth,LDSI_i0_surface,LDSI_i1_depth,LDSI_i1_surface,LDSI_i2_depth,LDSI_i2_surface,LDSI_i3_depth,LDSI_i3_surface,CDSI_i0_depth,CDSI_i0_surface,CDSI_i1_depth,CDSI_i1_surface,CDSI_i2_depth,CDSI_i2_surface,CDSI_i3_depth,CDSI_i3_surface,LDSE_i0_depth,LDSE_i0_surface,LDSE_i1_depth,LDSE_i1_surface,LDSE_i2_depth,LDSE_i2_surface,LDSE_i3_depth,LDSE_i3_surface,CDSE_i0_depth,CDSE_i0_surface,CDSE_i1_depth,CDSE_i1_surface,CDSE_i2_depth,CDSE_i2_surface,CDSE_i3_depth,CDSE_i3_surface
0,0.05,0.1,1.149,0,0.6925,0,0.5305,0,0.4435,0,1.1385,0,0.6885,0,0.528,0,0.442,0,1.1525,0,0.694,0,0.5315,0,0.444,0,1.145,0,0.691,0,0.5295,0,0.443,0
0,0.05,0.15,1.14675,0,0.69175,0,0.53,0,0.44325,0,1.13475,0,0.687,0,0.52725,0,0.4415,0,1.15225,0,0.694,0,0.53125,0,0.444,0,1.14425,0,0.69075,0,0.52925,0,0.44275,0
0,0.05,0.2,1.1445,0,0.691,0,0.5295,0,0.443,0,1.131,0,0.6855,0,0.5265,0,0.441,0,1.152,0,0.694,0,0.531,0,0.444,0,1.1435,0,0.6905,0,0.529,0,0.4425,0
0,0.05,0.25,1.14233333333333,0,0.690166666666667,0,0.529,0,0.442666666666667,0,1.12825,0,0.6845,0,0.525916666666667,0,0.440583333333333,0,1.15183333333333,0,0.693916666666667,0,0.531,0,0.444,0,1.14333333333333,0,0.690333333333333,0,0.528916666666667,0,0.4425,0
0,0.05,0.3,1.14016666666667,0,0.689333333333333,0,0.5285,0,0.442333333333333,0,1.1255,0,0.6835,0,0.525333333333333,0,0.440166666666667,0,1.15166666666667,0,0.693833333333333,0,0.531,0,0.444,0,1.14316666666667,0,0.690166666666667,0,0.528833333333333,0,0.4425,0
0,0.05,0.35,1.138,0,0.6885,0,0.528,0,0.442,0,1.12275,0,0.6825,0,0.52475,0,0.43975,0,1.1515,0,0.69375,0,0.531,0,0.444,0,1.143,0,0.69,0,0.52875,0,0.4425,0
0,0.05,0.4,1.13583333333333,0,0.687666666666667,0,0.5275,0,0.441666666666667,0,1.12,0,0.6815,0,0.524166666666667,0,0.439333333333333,0,1.15133333333333,0,0.693666666666667,0,0.531,0,0.444,0,1.14283333333333,0,0.689833333333333,0,0.528666666666667,0,0.4425,0
0,0.05,0.45,1.13366666666667,0,0.686833333333333,0,0.527,0,0.441333333333333,0,1.11725,0,0.6805,0,0.523583333333333,0,0.438916666666667,0,1.15116666666667,0,0.693583333333333,0,0.531,0,0.444,0,1.14266666666667,0,0.689666666666667,0,0.528583333333333,0,0.4425,0
0,0.05,0.5,1.1315,0,0.686,0,0.5265,0,0.441,0,1.1145,0,0.6795,0,0.523,0,0.4385,0,1.151,0,0.6935,0,0.531,0,0.444,0,1.1425,0,0.6895,0,0.5285,0,0.4425,0
0,0.05,0.55,1.1296,0,0.68525,0,0.5261,0,0.44075,0,1.1125,0,0.6787,0,0.52255,0,0.43825,0,1.1511,0,0.6935,0,0.531,0,0.444,0,1.1425,0,0.6895,0,0.5285,0,0.44245,0
